AH_AnalogNo,AH_Time,AH_Value
19534,2018/4/9 01:29:24.000,885670.016
19534,2018/4/9 01:49:22.000,885671.429
19534,2018/4/9 02:04:22.000,885672
19534,2018/4/9 02:19:22.000,885673.024
19534,2018/4/9 02:54:27.000,885676.032
19534,2018/4/9 03:14:23.000,885677.429
19534,2018/4/9 03:29:23.000,885678.016
19534,2018/4/9 03:49:23.000,885679.429
19534,2018/4/9 04:04:23.000,885680
19534,2018/4/9 04:24:23.000,885682.429
19534,2018/4/9 04:39:23.000,885683.008
19534,2018/4/9 04:59:24.000,885684.429
19534,2018/4/9 05:14:22.000,885685.429
19534,2018/4/9 05:34:22.000,885686.016
19534,2018/4/9 05:49:22.000,885687.429
19534,2018/4/9 06:04:25.000,885688
19534,2018/4/9 06:19:23.000,885689.024
19534,2018/4/9 06:39:24.000,885691.008
19534,2018/4/9 06:54:25.000,885692.032
19534,2018/4/9 07:14:24.000,885694.016
19534,2018/4/9 07:29:26.000,885695.429
19534,2018/4/9 07:49:24.000,885697.024
19534,2018/4/9 08:04:25.000,885699.008
19534,2018/4/9 08:19:23.000,885701.429
19534,2018/4/9 08:49:24.000,885704
19534,2018/4/9 09:09:24.000,885706.429
19534,2018/4/9 09:24:24.000,885707.008
19534,2018/4/9 09:44:25.000,885709.429
19534,2018/4/9 10:14:23.000,885713.024
19534,2018/4/9 10:29:23.000,885714.429
19534,2018/4/9 10:49:24.000,885716.429
19534,2018/4/9 11:04:24.000,885718.016
19534,2018/4/9 11:19:24.000,885719.429
19534,2018/4/9 11:34:25.000,885721.024
19534,2018/4/9 12:14:23.000,885725.429
19534,2018/4/9 12:29:23.000,885726.016
19534,2018/4/9 12:49:23.000,885728
19534,2018/4/9 13:04:22.000,885730.429
19534,2018/4/9 13:24:24.000,885732.429
19534,2018/4/9 13:44:23.000,885734.016
19534,2018/4/9 13:59:24.000,885735.429
19534,2018/4/9 14:14:23.000,885737.024
19534,2018/4/9 14:34:24.000,885739.008
19534,2018/4/9 14:49:22.000,885740.032
19534,2018/4/9 15:04:25.000,885742.016
19534,2018/4/9 15:39:22.000,885745.024
19534,2018/4/9 15:54:23.000,885747.008
19534,2018/4/9 16:09:24.000,885748.429
19534,2018/4/9 16:24:23.000,885750.016
19534,2018/4/9 16:39:24.000,885751.429
19534,2018/4/9 16:54:22.000,885753.024
19534,2018/4/9 17:29:23.000,885756.032
19534,2018/4/9 17:59:19.000,885759.429
19534,2018/4/9 18:14:23.000,885761.024
19534,2018/4/9 18:29:24.000,885763.008
19534,2018/4/9 18:44:25.000,885764.429
19534,2018/4/9 19:04:23.000,885766.016
19534,2018/4/9 19:19:22.000,885768
19534,2018/4/9 19:29:23.000,885769.024
19534,2018/4/9 19:39:23.000,885770.429
19534,2018/4/9 19:49:24.000,885771.008
19534,2018/4/9 19:59:22.000,885772.032
19534,2018/4/9 20:09:26.000,885773.429
19534,2018/4/9 20:14:23.000,885774.016
19534,2018/4/9 20:24:29.000,885775.429
19534,2018/4/9 20:34:23.000,885776
19534,2018/4/9 20:44:25.000,885777.024
19534,2018/4/9 20:54:22.000,885778.429
19534,2018/4/9 21:04:23.000,885779.008
19534,2018/4/9 21:14:23.000,885780.429
19534,2018/4/9 21:24:23.000,885781.429
19534,2018/4/9 21:34:24.000,885782.016
19534,2018/4/9 21:44:21.000,885783.429
19534,2018/4/9 21:54:22.000,885784
19534,2018/4/9 22:04:22.000,885785.024
19534,2018/4/9 22:19:23.000,885786.429
19534,2018/4/9 22:34:23.000,885787.008
19534,2018/4/9 22:49:21.000,885788.032
19534,2018/4/9 23:04:26.000,885789.429
19534,2018/4/9 23:19:24.000,885790.016
19534,2018/4/9 23:34:23.000,885791.429
19534,2018/4/9 23:54:23.000,885792
19534,2018/4/10 00:04:22.000,885793.024
19534,2018/4/10 00:19:24.000,885794.429
19534,2018/4/10 00:34:22.000,885795.008
19534,2018/4/10 00:49:23.000,885796.429
19534,2018/4/10 01:04:23.000,885797.429
19534,2018/4/10 01:19:24.000,885798.016
19534,2018/4/10 01:34:26.000,885799.429
19534,2018/4/10 01:49:24.000,885800
19534,2018/4/10 02:04:22.000,885801.024
19534,2018/4/10 02:19:24.000,885802.429
19534,2018/4/10 02:29:24.000,885803.008
19534,2018/4/10 02:44:26.000,885804.032
19534,2018/4/10 02:59:22.000,885805.429
19534,2018/4/10 03:14:22.000,885806.016
19534,2018/4/10 03:29:23.000,885807.429
19534,2018/4/10 03:44:23.000,885808
19534,2018/4/10 03:59:23.000,885809.024
19534,2018/4/10 04:14:25.000,885810.429
19534,2018/4/10 04:29:27.000,885811.008
19534,2018/4/10 04:44:24.000,885812.429
19534,2018/4/10 04:59:30.000,885813.429
19534,2018/4/10 05:14:25.000,885814.016
19534,2018/4/10 05:29:26.000,885815.429
19534,2018/4/10 05:44:26.000,885816
19534,2018/4/10 05:54:26.000,885817.024
19534,2018/4/10 06:09:25.000,885818.429
19534,2018/4/10 06:24:24.000,885819.008
19534,2018/4/10 06:39:24.000,885820.032
19534,2018/4/10 06:59:27.000,885821.429
19534,2018/4/10 07:04:25.000,885822.016
19534,2018/4/10 07:14:25.000,885823.429
19534,2018/4/10 07:24:25.000,885824
19534,2018/4/10 07:39:24.000,885825.024
19534,2018/4/10 07:44:25.000,885826.429
19534,2018/4/10 07:54:26.000,885827.008
19534,2018/4/10 08:09:24.000,885828.429
19534,2018/4/10 08:14:26.000,885829.429
19534,2018/4/10 08:24:24.000,885830.016
19534,2018/4/10 08:34:25.000,885831.429
19534,2018/4/10 08:44:26.000,885832
19534,2018/4/10 08:59:25.000,885833.024
19534,2018/4/10 09:04:25.000,885834.429
